App,Category,Rating,Reviews,Size,Installs,Type,Price,Content Rating,Genres,Last Updated,Current Ver,Android Ver
Mobills: Budget Planner,FINANCE,4.6,161440,16M,"1,000,000+",Free,0,Everyone,Finance,"August 3, 2018",3.2.18.07.30,4.0.3 and up
Everlance: Free Mileage Log,FINANCE,4.7,7514,14M,"100,000+",Free,0,Everyone,Finance,"July 31, 2018",1.9.9.9.3,4.4 and up
MileIQ - Free Mileage Tracker for Business,FINANCE,4.5,46106,22M,"1,000,000+",Free,0,Everyone,Finance,"July 31, 2018",1.28.0.5402,4.4 and up
QuickBooks Self-Employed:Mileage Tracker and Taxes,FINANCE,4.4,15141,25M,"1,000,000+",Free,0,Everyone,Finance,"July 24, 2018",4.63,5.0 and up
FREE Stock Market Trading Tips,FINANCE,3.9,714,3.6M,"50,000+",Free,0,Everyone,Finance,"June 7, 2017",2.10.3,2.3.3 and up
MetaTrader 5,FINANCE,4.5,42410,Varies with device,"1,000,000+",Free,0,Everyone,Finance,"August 3, 2018",Varies with device,Varies with device
MetaTrader 4,FINANCE,4.6,260547,Varies with device,"5,000,000+",Free,0,Everyone,Finance,"July 31, 2018",Varies with device,Varies with device
Stock Quote,FINANCE,4.1,4344,4.5M,"500,000+",Free,0,Everyone,Finance,"July 30, 2018",3.6.2,4.0 and up
Seeking Alpha,FINANCE,4.5,22808,Varies with device,"1,000,000+",Free,0,Everyone,Finance,"August 3, 2018",Varies with device,Varies with device
Stock Trainer: Virtual Trading (Stock Markets),FINANCE,4.4,42809,23M,"1,000,000+",Free,0,Everyone,Finance,"July 27, 2018",3.04 - Beta,4.1 and up
Stocks: Realtime Quotes Charts,FINANCE,4.5,16808,Varies with device,"1,000,000+",Free,0,Everyone,Finance,"May 1, 2018",Varies with device,Varies with device
"Stocks, Forex, Bitcoin, Ethereum: Portfolio & News",FINANCE,4.6,157505,Varies with device,"5,000,000+",Free,0,Everyone,Finance,"August 1, 2018",Varies with device,Varies with device
CNBC: Breaking Business News & Live Market Data,FINANCE,4.2,24647,Varies with device,"1,000,000+",Free,0,Everyone,Finance,"July 13, 2018",Varies with device,Varies with device
US Stock Market,FINANCE,4.4,1922,4.2M,"100,000+",Free,0,Everyone,Finance,"August 1, 2018",1.28,2.3 and up
Bloomberg Professional,FINANCE,4.1,3334,Varies with device,"500,000+",Free,0,Everyone,Finance,"July 23, 2018",Varies with device,Varies with device
E*TRADE Mobile,FINANCE,3.9,10658,58M,"1,000,000+",Free,0,Everyone,Finance,"August 2, 2018",6.8.2,4.4 and up
"Robinhood - Investing, No Fees",FINANCE,4.6,57493,Varies with device,"1,000,000+",Free,0,Everyone,Finance,"July 31, 2018",Varies with device,Varies with device
MSN Money- Stock Quotes & News,FINANCE,4.5,78361,22M,"1,000,000+",Free,0,Everyone,Finance,"July 5, 2018",1.2.0,4.2 and up
Fox Business,FINANCE,3.7,2594,Varies with device,"500,000+",Free,0,Everyone,Finance,"March 13, 2018",Varies with device,Varies with device
NSE Mobile Trading,FINANCE,4.1,13868,1.4M,"1,000,000+",Free,0,Everyone,Finance,"August 3, 2017",1.1.16,2.1 and up
Yahoo Finance,FINANCE,4.4,135952,Varies with device,"5,000,000+",Free,0,Everyone,Finance,"July 30, 2018",Varies with device,Varies with device
"JStock - Stock Market, Portfolio & News",FINANCE,4.6,11066,9.1M,"500,000+",Free,0,Everyone,Finance,"July 18, 2018",1.1.39,4.0 and up
Digit Save Money Automatically,FINANCE,4.5,8188,22M,"100,000+",Free,0,Everyone,Finance,"July 31, 2018",2.29.01,4.1 and up
Acorns - Invest Spare Change,FINANCE,4.3,45962,Varies with device,"1,000,000+",Free,0,Everyone,Finance,"July 31, 2018",Varies with device,Varies with device
Webull - Stock Quotes & Free Stock Trading,FINANCE,4.3,34861,Varies with device,"1,000,000+",Free,0,Everyone,Finance,"August 3, 2018",Varies with device,Varies with device
"Trading 212 - Forex, Stocks, CFDs",FINANCE,4.3,37580,Varies with device,"5,000,000+",Free,0,Everyone,Finance,"August 1, 2018",4.5.2.1,4.4 and up
"Moneycontrol – Stocks, Sensex, Mutual Funds, IPO",FINANCE,4.4,281485,Varies with device,"5,000,000+",Free,0,Everyone,Finance,"May 11, 2018",Varies with device,Varies with device
Current debit card and app made for teens,FINANCE,4.3,685,21M,"50,000+",Free,0,Everyone,Finance,"August 3, 2018",3.0.22,4.4 and up
"Money Lover: Expense Tracker, Budget Planner",FINANCE,4.4,126447,Varies with device,"1,000,000+",Free,0,Everyone,Finance,"August 1, 2018",Varies with device,Varies with device
"Mint: Budget, Bills, Finance",FINANCE,4.3,129304,Varies with device,"5,000,000+",Free,0,Everyone,Finance,"August 2, 2018",Varies with device,Varies with device
Betterment,FINANCE,4.4,3780,11M,"100,000+",Free,0,Everyone,Finance,"August 3, 2018",6.0.6,5.0 and up
Citizens Bank Mobile Banking,FINANCE,4.1,15192,38M,"1,000,000+",Free,0,Everyone,Finance,"May 23, 2018",4.2.1,4.1 and up
GoBank,FINANCE,4.4,5950,12M,"500,000+",Free,0,Everyone,Finance,"June 1, 2018",2.131,4.1 and up
NetSpend Prepaid,FINANCE,4.2,15993,45M,"1,000,000+",Free,0,Everyone,Finance,"May 9, 2018",4.10.0,4.4 and up
BBVA Compass Banking,FINANCE,4.3,5905,50M,"500,000+",Free,0,Everyone,Finance,"July 27, 2018",6.0.2,4.4 and up
Simple - Better Banking,FINANCE,4.4,7731,24M,"100,000+",Free,0,Everyone,Finance,"August 2, 2018",2.53.2,5.0 and up
PayPal,FINANCE,4.3,659760,47M,"50,000,000+",Free,0,Everyone,Finance,"July 18, 2018",6.28.0,4.4 and up
BankMobile Vibe App,FINANCE,4.3,14627,23M,"1,000,000+",Free,0,Everyone,Finance,"July 9, 2018",5.1,4.1 and up
Netspend Skylight ONE,FINANCE,3.9,1098,46M,"100,000+",Free,0,Everyone,Finance,"May 9, 2018",4.10.0,4.4 and up
ACE Elite,FINANCE,4.1,2898,45M,"100,000+",Free,0,Everyone,Finance,"May 9, 2018",4.10.0,4.4 and up
U.S. Bank,FINANCE,4.1,70782,50M,"1,000,000+",Free,0,Everyone,Finance,"July 25, 2018",2.34.29,4.0.3 and up
Huntington Mobile,FINANCE,4.2,11264,24M,"1,000,000+",Free,0,Everyone,Finance,"June 26, 2018",5.2.203,4.2 and up
USAA Mobile,FINANCE,4.5,100997,33M,"5,000,000+",Free,0,Everyone,Finance,"July 27, 2018",8.44.2,5.0 and up
Google Pay,FINANCE,4.2,347874,Varies with device,"100,000,000+",Free,0,Everyone,Finance,"July 26, 2018",2.70.206190089,Varies with device
Associated Credit Union Mobile,FINANCE,4.7,3290,12M,"50,000+",Free,0,Everyone,Finance,"May 30, 2018",5.9.1.0,5.0 and up
Bank of America Mobile Banking,FINANCE,4.4,341090,53M,"10,000,000+",Free,0,Everyone,Finance,"July 31, 2018",7.8.8,4.4 and up
USE Credit Union Mobile,FINANCE,4.6,964,14M,"10,000+",Free,0,Everyone,Finance,"June 12, 2018",5.9.1.0,5.0 and up
Discover Mobile,FINANCE,4.6,87951,68M,"5,000,000+",Free,0,Everyone,Finance,"July 23, 2018",9.7.0,4.1 and up
Wells Fargo Mobile,FINANCE,4.4,250719,37M,"10,000,000+",Free,0,Everyone,Finance,"July 31, 2018",6.8.0.109,5.0 and up
Capital One® Mobile,FINANCE,4.6,510401,79M,"10,000,000+",Free,0,Everyone,Finance,"August 1, 2018",5.38.1,5.0 and up
Amex Mobile,FINANCE,4.3,24729,32M,"1,000,000+",Free,0,Everyone,Finance,"August 3, 2018",6.7.0,5.0 and up
Citi Mobile®,FINANCE,4.0,78306,46M,"5,000,000+",Free,0,Everyone,Finance,"July 31, 2018",9.9.0,4.4 and up
Navy Federal Credit Union,FINANCE,4.4,43313,40M,"1,000,000+",Free,0,Everyone,Finance,"July 9, 2018",5.16.2,4.1 and up
Chase Mobile,FINANCE,4.6,1374549,32M,"10,000,000+",Free,0,Everyone,Finance,"July 23, 2018",3.52,5.0 and up
HDFC Bank MobileBanking,FINANCE,4.2,208463,Varies with device,"10,000,000+",Free,0,Everyone,Finance,"July 26, 2018",Varies with device,Varies with device
Barclays US for Android,FINANCE,4.1,6998,24M,"1,000,000+",Free,0,Everyone,Finance,"August 1, 2018",6.29.37589,5.0 and up
McDonald's,FOOD_AND_DRINK,3.6,145323,42M,"10,000,000+",Free,0,Everyone,Food & Drink,"July 31, 2018",5.15.0,4.4 and up
Easy and Fast Recipes,FOOD_AND_DRINK,NaN,95,12M,"50,000+",Free,0,Everyone,Food & Drink,"January 6, 2018",3.0.1,2.3 and up
Cookpad - FREE recipe search makes fun cooking · musical making!,FOOD_AND_DRINK,4.1,64784,13M,"10,000,000+",Free,0,Everyone,Food & Drink,"August 2, 2018",18.6.0.10,5.0 and up
DELISH KITCHEN - FREE recipe movies make food fun and easy!,FOOD_AND_DRINK,4.6,32997,13M,"1,000,000+",Free,0,Everyone,Food & Drink,"August 4, 2018",2.2.7,4.1 and up
Sumine side dish - dish recipe side dish,FOOD_AND_DRINK,NaN,82,4.9M,"10,000+",Free,0,Everyone,Food & Drink,"June 23, 2018",1.1,4.1 and up
Easy Recipes,FOOD_AND_DRINK,4.7,2707,8.9M,"100,000+",Free,0,Everyone,Food & Drink,"May 15, 2018",2.12,4.0.3 and up
Delicious Recipes,FOOD_AND_DRINK,4.7,129737,Varies with device,"1,000,000+",Free,0,Teen,Food & Drink,"August 3, 2018",Varies with device,Varies with device
Tastely,FOOD_AND_DRINK,4.7,611136,19M,"10,000,000+",Free,0,Everyone,Food & Drink,"July 13, 2018",3.2.0d,4.0.3 and up
Pastry & Cooking (Without Net),FOOD_AND_DRINK,4.7,6118,Varies with device,"1,000,000+",Free,0,Everyone,Food & Drink,"July 7, 2018",Varies with device,Varies with device
Frigo Magic: Easy recipe idea and anti-waste,FOOD_AND_DRINK,4.1,2473,14M,"500,000+",Free,0,Everyone,Food & Drink,"July 28, 2018",3.1.5,4.4 and up
McDonald's - McDonald's Japan,FOOD_AND_DRINK,3.4,109784,64M,"10,000,000+",Free,0,Everyone,Food & Drink,"August 3, 2018",4.0.30,4.0.3 and up
Debonairs Pizza,FOOD_AND_DRINK,3.8,3320,8.4M,"500,000+",Free,0,Everyone,Food & Drink,"August 4, 2018",1.9.117,4.0.3 and up
Popeyes® App,FOOD_AND_DRINK,3.7,61,11M,"50,000+",Free,0,Everyone,Food & Drink,"July 23, 2018",1.0.2,4.1 and up
Dunkin' Donuts,FOOD_AND_DRINK,4.2,68103,66M,"1,000,000+",Free,0,Everyone,Food & Drink,"June 20, 2018",5.0.0,4.4 and up
Pyaterochka,FOOD_AND_DRINK,3.1,8412,Varies with device,"1,000,000+",Free,0,Everyone,Food & Drink,"July 19, 2018",Varies with device,4.4 and up
Refreshing app Free application that can use deal coupons,FOOD_AND_DRINK,3.5,10741,41M,"1,000,000+",Free,0,Everyone,Food & Drink,"July 23, 2018",5.2.2,4.2 and up
Simple Recipes,FOOD_AND_DRINK,4.7,3803,15M,"500,000+",Free,0,Everyone,Food & Drink,"February 22, 2018",1.6,4.0 and up
Grubhub: Food Delivery,FOOD_AND_DRINK,4.5,155944,35M,"5,000,000+",Free,0,Everyone,Food & Drink,"August 2, 2018",7.12,5.0 and up
Panera Bread,FOOD_AND_DRINK,4.2,10159,36M,"1,000,000+",Free,0,Everyone,Food & Drink,"July 17, 2018",4.3.3,5.0 and up
Chick-fil-A,FOOD_AND_DRINK,4.3,28008,17M,"5,000,000+",Free,0,Everyone,Food & Drink,"August 3, 2018",6.0.1,5.0 and up
hellofood - Food Delivery,FOOD_AND_DRINK,4.0,43614,25M,"1,000,000+",Free,0,Everyone,Food & Drink,"October 12, 2016",2.14.36,4.0.3 and up
Starbucks,FOOD_AND_DRINK,4.5,455377,35M,"10,000,000+",Free,0,Everyone,Food & Drink,"August 1, 2018",4.11.1,4.4 and up
Easy and quick desserts,FOOD_AND_DRINK,4.6,1398,10M,"100,000+",Free,0,Everyone 10+,Food & Drink,"June 14, 2018",1.0,4.0.3 and up
Domino's Pizza USA,FOOD_AND_DRINK,4.7,1032935,Varies with device,"10,000,000+",Free,0,Everyone,Food & Drink,"July 20, 2018",Varies with device,Varies with device
Chef - Recipes & Cooking,FOOD_AND_DRINK,4.1,32405,12M,"5,000,000+",Free,0,Everyone,Food & Drink,"July 3, 2018",3.3.21,4.1 and up
"Delivery Club-food delivery: pizza, sushi, burger, salad",FOOD_AND_DRINK,4.3,151080,Varies with device,"5,000,000+",Free,0,Everyone,Food & Drink,"July 27, 2018",Varies with device,Varies with device
HungerStation,FOOD_AND_DRINK,3.8,22513,11M,"1,000,000+",Free,0,Everyone,Food & Drink,"May 21, 2018",5.3.8,4.0.3 and up
Delivery yogi.,FOOD_AND_DRINK,4.4,90042,Varies with device,"10,000,000+",Free,0,Everyone,Food & Drink,"July 18, 2018",Varies with device,Varies with device
Delivery trough - delivery trough delivery trough,FOOD_AND_DRINK,4.3,58316,Varies with device,"5,000,000+",Free,0,Everyone,Food & Drink,"July 25, 2018",Varies with device,Varies with device
Dr. Oetker recipe ideas,FOOD_AND_DRINK,4.2,8509,17M,"1,000,000+",Free,0,Everyone,Food & Drink,"July 12, 2018",3.5.5,4.0.3 and up
SONIC Drive-In,FOOD_AND_DRINK,4.3,19314,43M,"1,000,000+",Free,0,Everyone,Food & Drink,"July 31, 2018",3.3.6,4.4 and up
SUBWAY®,FOOD_AND_DRINK,3.8,21314,41M,"1,000,000+",Free,0,Everyone,Food & Drink,"July 24, 2018",7.9.0.0,4.4 and up
GialloZafferano: Recipes,FOOD_AND_DRINK,4.3,30224,Varies with device,"1,000,000+",Free,0,Everyone,Food & Drink,"May 28, 2018",Varies with device,Varies with device
Dairy Queen,FOOD_AND_DRINK,3.7,731,43M,"100,000+",Free,0,Everyone,Food & Drink,"July 25, 2018",2.1.0,4.1 and up
9th stage,FOOD_AND_DRINK,4.5,454,16M,"100,000+",Free,0,Everyone,Food & Drink,"March 28, 2018",2.0.0,4.0.3 and up
OpenRice,FOOD_AND_DRINK,3.6,14952,39M,"1,000,000+",Free,0,Everyone,Food & Drink,"June 8, 2018",5.8.5,4.1 and up
SarashpazPapion (Cooking with Chef Bowls),FOOD_AND_DRINK,4.8,1250,13M,"50,000+",Free,0,Everyone,Food & Drink,"July 28, 2018",3.2.7,4.1 and up
Little Caesars,FOOD_AND_DRINK,3.3,1726,30M,"500,000+",Free,0,Everyone,Food & Drink,"July 19, 2018",4.26,4.4 and up
Recipes Pastries and homemade pies More than 500 recipes for pastries,FOOD_AND_DRINK,4.7,14065,7.1M,"500,000+",Free,0,Everyone,Food & Drink,"June 12, 2018",1.2.2,4.1 and up
Om Waleed Sweets,FOOD_AND_DRINK,4.6,556,23M,"100,000+",Free,0,Teen,Food & Drink,"January 25, 2018",2.0,4.0 and up
"Eat Fast Prepare ""Without Internet""",FOOD_AND_DRINK,4.6,4925,17M,"1,000,000+",Free,0,Everyone,Food & Drink,"June 10, 2018",3.6.6,4.0.3 and up
Wendy’s – Food and Offers,FOOD_AND_DRINK,3.4,6507,18M,"1,000,000+",Free,0,Everyone,Food & Drink,"April 12, 2018",5.7.0,4.4 and up
My Recipes Cookbook : RecetteTek,FOOD_AND_DRINK,4.6,11707,Varies with device,"100,000+",Free,0,Everyone,Food & Drink,"June 24, 2018",Varies with device,Varies with device
Healthy Recipes Free,FOOD_AND_DRINK,4.0,1077,17M,"100,000+",Free,0,Everyone,Food & Drink,"October 18, 2017",3.2.0,4.0.3 and up
Cookbook Recipes,FOOD_AND_DRINK,4.1,46539,Varies with device,"5,000,000+",Free,0,Teen,Food & Drink,"July 23, 2018",Varies with device,Varies with device
ChefTap Recipes & Grocery List,FOOD_AND_DRINK,4.5,9066,15M,"500,000+",Free,0,Everyone,Food & Drink,"April 25, 2018",4.0.0.427,5.1 and up
Recipe Keeper,FOOD_AND_DRINK,4.4,1962,22M,"100,000+",Free,0,Everyone,Food & Drink,"June 27, 2018",3.17.1.0,4.1 and up
My CookBook (Recipe Manager),FOOD_AND_DRINK,4.5,22071,Varies with device,"1,000,000+",Free,0,Everyone,Food & Drink,"June 29, 2018",Varies with device,Varies with device
50 Healthy Slow Cooker Recipes,FOOD_AND_DRINK,4.0,196,9.0M,"10,000+",Free,0,Everyone 10+,Food & Drink,"February 17, 2017",1.2,2.3.3 and up
Easy Healthy Recipes,FOOD_AND_DRINK,4.1,278,7.2M,"50,000+",Free,0,Everyone,Food & Drink,"July 20, 2018",24.5.0,4.0 and up
Allrecipes Dinner Spinner,FOOD_AND_DRINK,4.5,61881,Varies with device,"5,000,000+",Free,0,Everyone,Food & Drink,"April 10, 2018",Varies with device,Varies with device
My CookBook Pro (Ad Free),FOOD_AND_DRINK,4.6,2129,Varies with device,"10,000+",Paid,$3.49,Everyone,Food & Drink,"June 28, 2018",Varies with device,Varies with device
Paprika Recipe Manager,FOOD_AND_DRINK,4.1,1268,2.3M,"50,000+",Paid,$4.99,Everyone,Food & Drink,"June 3, 2018",1.4.4,4.0 and up
Yummly Recipes & Shopping List,FOOD_AND_DRINK,4.5,91359,27M,"1,000,000+",Free,0,Everyone,Food & Drink,"July 5, 2018",2.0.3,4.4 and up
Kitchen Stories - Recipes & Cooking,FOOD_AND_DRINK,4.6,22015,Varies with device,"1,000,000+",Free,0,Everyone,Food & Drink,"July 6, 2018",Varies with device,5.0 and up
Cookpad,FOOD_AND_DRINK,4.5,131569,8.2M,"10,000,000+",Free,0,Everyone,Food & Drink,"August 3, 2018",2.76.2.0-android,4.2 and up
"BigOven Recipes, Meal Planner, Grocery List & More",FOOD_AND_DRINK,4.3,31986,76M,"1,000,000+",Free,0,Teen,Food & Drink,"November 23, 2017",5.7.23,5.0 and up
Postmates Food Delivery: Order Eats & Alcohol,FOOD_AND_DRINK,3.6,22875,22M,"1,000,000+",Free,0,Everyone,Food & Drink,"July 27, 2018",4.2.6,5.0 and up
Instacart: Grocery Delivery,FOOD_AND_DRINK,4.4,17071,Varies with device,"1,000,000+",Free,0,Everyone,Food & Drink,"August 2, 2018",Varies with device,5.0 and up
OpenTable: Restaurants Near Me,FOOD_AND_DRINK,4.6,90242,19M,"5,000,000+",Free,0,Everyone,Food & Drink,"July 31, 2018",9.15.0.2020,5.0 and up
Foursquare City Guide,FOOD_AND_DRINK,4.1,483960,Varies with device,"10,000,000+",Free,0,Teen,Food & Drink,"July 23, 2018",Varies with device,Varies with device
Zomato - Restaurant Finder and Food Delivery App,FOOD_AND_DRINK,4.3,511228,Varies with device,"10,000,000+",Free,0,Everyone,Food & Drink,"August 1, 2018",Varies with device,Varies with device
Munchery: Chef Crafted Fresh Food Delivered,FOOD_AND_DRINK,3.9,464,28M,"50,000+",Free,0,Everyone,Food & Drink,"May 22, 2018",2.6.15,4.4 and up
Grubhub: Food Delivery,FOOD_AND_DRINK,4.5,155944,35M,"5,000,000+",Free,0,Everyone,Food & Drink,"August 2, 2018",7.12,5.0 and up
"delivery.com: Order Food, Alcohol & Laundry",FOOD_AND_DRINK,4.1,1920,Varies with device,"100,000+",Free,0,Everyone,Food & Drink,"July 31, 2018",Varies with device,Varies with device
Postmates Food Delivery: Order Eats & Alcohol,FOOD_AND_DRINK,3.6,22875,22M,"1,000,000+",Free,0,Everyone,Food & Drink,"July 27, 2018",4.2.6,5.0 and up
Domino's Pizza USA,FOOD_AND_DRINK,4.7,1032935,Varies with device,"10,000,000+",Free,0,Everyone,Food & Drink,"July 20, 2018",Varies with device,Varies with device
Eat24 Food Delivery & Takeout,FOOD_AND_DRINK,4.3,40116,Varies with device,"1,000,000+",Free,0,Everyone,Food & Drink,"August 2, 2018",Varies with device,Varies with device
BeyondMenu Food Delivery,FOOD_AND_DRINK,4.7,51517,Varies with device,"1,000,000+",Free,0,Everyone,Food & Drink,"August 1, 2018",Varies with device,Varies with device
EatStreet Food Delivery App,FOOD_AND_DRINK,4.6,7690,25M,"100,000+",Free,0,Everyone,Food & Drink,"July 3, 2018",3.1.14,5.0 and up
Pizza Hut,FOOD_AND_DRINK,4.4,321134,30M,"10,000,000+",Free,0,Everyone,Food & Drink,"June 12, 2018",4.7.0,4.1 and up
Caviar - Food Delivery,FOOD_AND_DRINK,4.2,3755,8.5M,"100,000+",Free,0,Everyone,Food & Drink,"July 20, 2018",2.4.11,6.0 and up
DoorDash - Food Delivery,FOOD_AND_DRINK,4.5,104504,Varies with device,"1,000,000+",Free,0,Everyone,Food & Drink,"July 31, 2018",Varies with device,Varies with device
Chick-fil-A,FOOD_AND_DRINK,4.3,28009,17M,"5,000,000+",Free,0,Everyone,Food & Drink,"August 3, 2018",6.0.1,5.0 and up
Uber Eats: Local Food Delivery,FOOD_AND_DRINK,4.2,333208,34M,"10,000,000+",Free,0,Everyone,Food & Drink,"August 1, 2018",1.161.10002,5.0 and up
Seamless Food Delivery/Takeout,FOOD_AND_DRINK,4.5,35218,34M,"1,000,000+",Free,0,Everyone,Food & Drink,"August 2, 2018",7.12,5.0 and up
Talabat: Food Delivery,FOOD_AND_DRINK,4.5,116403,Varies with device,"5,000,000+",Free,0,Everyone,Food & Drink,"August 1, 2018",Varies with device,Varies with device
TheFork - Restaurants booking and special offers,FOOD_AND_DRINK,4.3,37517,17M,"5,000,000+",Free,0,Everyone,Food & Drink,"July 20, 2018",11.11.1,4.1 and up
foodpanda - Local Food Delivery,FOOD_AND_DRINK,4.0,292969,16M,"10,000,000+",Free,0,Everyone,Food & Drink,"July 30, 2018",4.11.3,4.2 and up
Zomato - Restaurant Finder and Food Delivery App,FOOD_AND_DRINK,4.3,511420,Varies with device,"10,000,000+",Free,0,Everyone,Food & Drink,"August 1, 2018",Varies with device,Varies with device
Home Workout - No Equipment,HEALTH_AND_FITNESS,4.8,428156,15M,"10,000,000+",Free,0,Everyone,Health & Fitness,"June 28, 2018",Varies with device,Varies with device
Step Counter - Calorie Counter,HEALTH_AND_FITNESS,4.0,1577,2.2M,"500,000+",Free,0,Everyone,Health & Fitness,"August 12, 2017",1.0.7,4.4 and up
Lose Belly Fat in 30 Days - Flat Stomach,HEALTH_AND_FITNESS,4.9,38098,11M,"5,000,000+",Free,0,Everyone,Health & Fitness,"June 21, 2018",1.0.4,4.2 and up
Pedometer - Step Counter Free & Calorie Burner,HEALTH_AND_FITNESS,4.8,31139,6.9M,"1,000,000+",Free,0,Everyone,Health & Fitness,"July 24, 2018",1.0.11,4.1 and up
Six Pack in 30 Days - Abs Workout,HEALTH_AND_FITNESS,4.9,272337,13M,"10,000,000+",Free,0,Everyone,Health & Fitness,"June 21, 2018",1.0.2,4.2 and up
Lose Weight in 30 Days,HEALTH_AND_FITNESS,4.8,220125,11M,"10,000,000+",Free,0,Everyone,Health & Fitness,"July 31, 2018",1.0.14,4.0 and up
Pedometer,HEALTH_AND_FITNESS,4.4,400592,2.9M,"10,000,000+",Free,0,Everyone,Health & Fitness,"July 4, 2018",5.23,4.0 and up
LG Health,HEALTH_AND_FITNESS,3.3,20098,25M,"10,000,000+",Free,0,Everyone,Health & Fitness,"May 14, 2018",5.31.75,4.4 and up
Step Counter - Pedometer Free & Calorie Counter,HEALTH_AND_FITNESS,4.7,117925,7.0M,"10,000,000+",Free,0,Everyone,Health & Fitness,"July 24, 2018",1.0.26,4.1 and up
"Pedometer, Step Counter & Weight Loss Tracker App",HEALTH_AND_FITNESS,4.6,548021,27M,"10,000,000+",Free,0,Everyone,Health & Fitness,"August 2, 2018",p5.7.1,4.1 and up
Sportractive GPS Running Cycling Distance Tracker,HEALTH_AND_FITNESS,4.8,48276,7.5M,"1,000,000+",Free,0,Everyone,Health & Fitness,"August 4, 2018",3.0.6,4.4 and up
30 Day Fitness Challenge - Workout at Home,HEALTH_AND_FITNESS,4.8,471036,Varies with device,"10,000,000+",Free,0,Everyone,Health & Fitness,"August 3, 2018",Varies with device,4.0 and up
Home Workout for Men - Bodybuilding,HEALTH_AND_FITNESS,4.8,12705,15M,"1,000,000+",Free,0,Everyone,Health & Fitness,"July 10, 2018",1.0.2,4.0 and up
Fat Burning Workout - Home Weight lose,HEALTH_AND_FITNESS,4.5,706,9.4M,"100,000+",Free,0,Everyone,Health & Fitness,"July 24, 2018",1.0.5,4.1 and up
